key,tipo,id,produto,reg,ano,quantidade
9-10,SUCO,10,Suco de uva integral,ANALITICO,2008,11817941
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2008,23014646
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2008,815407
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2008,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2008,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2008,59622293
15-16,DERIVADOS,16,Espumante,ANALITICO,2008,88690
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2008,1113462
15-18,DERIVADOS,18,Base espumante,ANALITICO,2008,220120
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2008,474721
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2008,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2008,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2008,1082700
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2008,1188260
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2008,53683415
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2008,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2008,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2008,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2008,2000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2008,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2008,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2008,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2008,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2008,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2008,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2008,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2008,65650
15-37,DERIVADOS,37,Brandy,ANALITICO,2008,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2008,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2008,8500
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2008,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2008,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2008,1679775
15-43,DERIVADOS,43,Borra seca,ANALITICO,2008,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2008,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2008,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2008,15000
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2008,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2008,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2008,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2008,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2008,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2009,205418206
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2009,164143454
1-3,VINHO DE MESA,3,Branco,ANALITICO,2009,39211278
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2009,2063474
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2009,39900568
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2009,18209043
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2009,21366975
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2009,324550
9-9,SUCO,9,SUCO,SINTETICO,2009,39715098
9-10,SUCO,10,Suco de uva integral,ANALITICO,2009,16034003
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2009,23006457
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2009,674638
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2009,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2009,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2009,56787892
15-16,DERIVADOS,16,Espumante,ANALITICO,2009,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2009,1190500
15-18,DERIVADOS,18,Base espumante,ANALITICO,2009,335850
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2009,442150
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2009,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2009,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2009,420
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2009,1352417
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2009,53418555
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2009,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2009,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2009,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2009,3500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2009,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2009,38000
15-31,DERIVADOS,31,Compostos,ANALITICO,2009,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2009,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2009,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2009,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2009,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2009,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2009,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2009,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2009,6500
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2009,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2009,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2009,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,2009,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2009,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2009,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2009,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2009,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2009,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2009,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2009,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2009,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2010,195267980
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2010,157290088
1-3,VINHO DE MESA,3,Branco,ANALITICO,2010,35408083
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2010,2569809
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2010,24805713
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2010,11401406
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2010,13013027
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2010,391280
9-9,SUCO,9,SUCO,SINTETICO,2010,50125944
9-10,SUCO,10,Suco de uva integral,ANALITICO,2010,26887259
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2010,23238685
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2010,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2010,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2010,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2010,51210756
15-16,DERIVADOS,16,Espumante,ANALITICO,2010,10125
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2010,703393
15-18,DERIVADOS,18,Base espumante,ANALITICO,2010,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2010,1144508
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2010,92082
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2010,254000
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2010,7900
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2010,1951606
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2010,45912040
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2010,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2010,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2010,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2010,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2010,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2010,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2010,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2010,69000
15-33,DERIVADOS,33,Filtrado,ANALITICO,2010,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2010,831000
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2010,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2010,15000
15-37,DERIVADOS,37,Brandy,ANALITICO,2010,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2010,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2010,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2010,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2010,5817
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2010,64304
15-43,DERIVADOS,43,Borra seca,ANALITICO,2010,149981
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2010,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2010,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2010,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2010,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2010,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2010,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2010,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2010,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2011,257840749
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2011,210113358
1-3,VINHO DE MESA,3,Branco,ANALITICO,2011,46007504
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2011,1719887
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2011,47598471
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2011,24104740
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2011,22739426
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2011,754305
9-9,SUCO,9,SUCO,SINTETICO,2011,69364324
9-10,SUCO,10,Suco de uva integral,ANALITICO,2011,39487800
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2011,29564324
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2011,312200
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2011,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2011,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2011,85748723
15-16,DERIVADOS,16,Espumante,ANALITICO,2011,26361
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2011,219100
15-18,DERIVADOS,18,Base espumante,ANALITICO,2011,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2011,2749540
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2011,74746
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2011,865858
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2011,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2011,2480120
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2011,77285998
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2011,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2011,1037600
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2011,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2011,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2011,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2011,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2011,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2011,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2011,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2011,1003800
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2011,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2011,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2011,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2011,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2011,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2011,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2011,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2011,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,2011,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2011,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2011,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2011,5600
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2011,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2011,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2011,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2011,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2011,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2012,212777037
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2012,175875432
1-3,VINHO DE MESA,3,Branco,ANALITICO,2012,34938249
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2012,1963356
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2012,45200730
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2012,24027589
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2012,20647238
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2012,525903
9-9,SUCO,9,SUCO,SINTETICO,2012,70066732
9-10,SUCO,10,Suco de uva integral,ANALITICO,2012,31908829
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2012,37624855
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2012,533048
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2012,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2012,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2012,100757101
15-16,DERIVADOS,16,Espumante,ANALITICO,2012,17200
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2012,139775
15-18,DERIVADOS,18,Base espumante,ANALITICO,2012,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2012,2798908
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2012,369278
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2012,479625
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2012,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2012,2797665
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2012,93341575
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2012,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2012,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2012,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2012,200
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2012,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2012,26775
15-31,DERIVADOS,31,Compostos,ANALITICO,2012,7600
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2012,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2012,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2012,778500
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2012,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2012,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2012,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2012,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2012,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2012,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2012,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2012,0
15-43,DERIVADOS,43,Borra seca,ANALITICO,2012,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2012,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2012,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2012,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2012,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2012,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2012,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2012,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2012,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2013,196904222
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2013,163111797
1-3,VINHO DE MESA,3,Branco,ANALITICO,2013,32066403
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2013,1726022
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2013,45782530
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2013,23156458
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2013,21906349
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2013,719723
9-9,SUCO,9,SUCO,SINTETICO,2013,64879790
9-10,SUCO,10,Suco de uva integral,ANALITICO,2013,33673396
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2013,31206394
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2013,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2013,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2013,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2013,64072127
15-16,DERIVADOS,16,Espumante,ANALITICO,2013,30275
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2013,159781
15-18,DERIVADOS,18,Base espumante,ANALITICO,2013,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2013,1470700
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2013,359617
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2013,624728
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2013,4260
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2013,1742152
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2013,58517506
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2013,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2013,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2013,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2013,2500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2013,10000
15-30,DERIVADOS,30,Licorosos,ANALITICO,2013,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2013,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2013,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2013,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2013,1009000
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2013,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2013,100
15-37,DERIVADOS,37,Brandy,ANALITICO,2013,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2013,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2013,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2013,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2013,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2013,63111
15-43,DERIVADOS,43,Borra seca,ANALITICO,2013,78397
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2013,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2013,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2013,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2013,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2013,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2013,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2013,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2013,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2014,196173123
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2014,157776363
1-3,VINHO DE MESA,3,Branco,ANALITICO,2014,37438069
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2014,958691
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2014,38464314
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2014,17208996
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2014,20054804
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2014,1200514
9-9,SUCO,9,SUCO,SINTETICO,2014,76723537
9-10,SUCO,10,Suco de uva integral,ANALITICO,2014,43331223
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2014,33392314
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2014,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2014,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2014,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2014,62907281
15-16,DERIVADOS,16,Espumante,ANALITICO,2014,2700
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2014,100000
15-18,DERIVADOS,18,Base espumante,ANALITICO,2014,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2014,1808044
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2014,234725
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2014,376968
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2014,3860
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2014,2484000
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2014,57582195
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2014,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2014,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2014,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2014,1000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2014,1140
15-30,DERIVADOS,30,Licorosos,ANALITICO,2014,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2014,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2014,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2014,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2014,26069
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2014,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2014,36000
15-37,DERIVADOS,37,Brandy,ANALITICO,2014,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2014,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2014,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2014,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2014,53776
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2014,50954
15-43,DERIVADOS,43,Borra seca,ANALITICO,2014,142850
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2014,3000
15-45,DERIVADOS,45,Pisco,ANALITICO,2014,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2014,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2014,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2014,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2014,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2014,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2014,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2015,210308560
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2015,169811472
1-3,VINHO DE MESA,3,Branco,ANALITICO,2015,39557250
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2015,939838
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2015,37148982
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2015,16745896
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2015,19561966
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2015,841120
9-9,SUCO,9,SUCO,SINTETICO,2015,87894468
9-10,SUCO,10,Suco de uva integral,ANALITICO,2015,52233155
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2015,35661313
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2015,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2015,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2015,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2015,107349704
15-16,DERIVADOS,16,Espumante,ANALITICO,2015,23750
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2015,110100
15-18,DERIVADOS,18,Base espumante,ANALITICO,2015,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2015,1607727
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2015,605001
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2015,1466259
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2015,922
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2015,2371140
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2015,100911592
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2015,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2015,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2015,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2015,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2015,1000
15-30,DERIVADOS,30,Licorosos,ANALITICO,2015,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2015,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2015,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2015,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2015,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2015,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2015,56000
15-37,DERIVADOS,37,Brandy,ANALITICO,2015,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2015,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2015,1350
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2015,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2015,25800
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2015,48833
15-43,DERIVADOS,43,Borra seca,ANALITICO,2015,120230
