id,key,tipo,reg,control,cultivar,ano,quantidade
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2014,46476
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2014,75067
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2014,37395
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2014,70999
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2014,33381
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2014,106400
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2014,6625
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2014,4045218
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2014,736496
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2014,150
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2014,6267047
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2014,64937
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2014,948
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2014,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2014,1818425
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2014,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2014,3488907
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2014,639191
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2014,2358125
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2014,259320
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2014,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2014,86279
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2014,124379
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2014,969702
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2014,8180657
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2014,4465675
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2014,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2014,450121
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2014,616904
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2014,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2014,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2015,209198468
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2015,182028785
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2015,1409002
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2015,25760681
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2015,20141631
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2015,15572632
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2015,169185
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2015,4399814
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2015,1836167
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2015,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2015,593
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2015,593
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2015,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2015,0
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2015,18897144
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2015,5010704
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2015,13886440
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2015,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2015,115288072
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2015,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2015,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2015,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2015,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2015,34923477
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2015,31922948
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2015,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2015,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2015,5
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2015,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2015,16268
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2015,72774
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2015,117404
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2015,77054
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2015,2801
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2015,24091
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2015,128754
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2015,8118
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2015,3297202
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2015,611787
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2015,0
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2015,6001714
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2015,58860
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2015,1144
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2015,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2015,335966
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2015,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2015,3959884
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2015,660042
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2015,2500025
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2015,160245
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2015,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2015,131599
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2015,120677
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2015,1164527
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2015,8188031
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2015,3359266
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2015,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2015,413735
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2015,510975
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2015,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2015,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2016,166769622
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2016,146646365
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2016,1391942
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2016,18731315
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2016,19630158
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2016,15228514
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2016,172351
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2016,4229293
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2016,1727386
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2016,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2016,331
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2016,331
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2016,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2016,0
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2016,16945710
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2016,4507467
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2016,12438243
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2016,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2016,92290851
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2016,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2016,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2016,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2016,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2016,28859784
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2016,27120309
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2016,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2016,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2016,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2016,6315
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2016,9301
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2016,74805
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2016,122356
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2016,131739
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2016,1483
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2016,15000
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2016,57292
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2016,8253
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2016,2450732
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2016,506532
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2016,6700
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2016,4225414
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2016,14429
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2016,835
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2016,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2016,9458
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2016,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2016,3288046
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2016,763041
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2016,1924093
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2016,33684
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2016,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2016,77070
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2016,101991
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2016,1083539
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2016,8186761
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2016,3097566
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2016,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2016,377685
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2016,546189
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2016,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2016,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2017,176059959
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2017,154309442
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2017,1097426
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2017,20653091
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2017,15874354
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2017,12021684
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2017,182080
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2017,3670590
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2017,1586985
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2017,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2017,0
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2017,0
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2017,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2017,0
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2017,17583283
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2017,5561181
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2017,12022102
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2017,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2017,107243326
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2017,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2017,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2017,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2017,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2017,26815645
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2017,28027052
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2017,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2017,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2017,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2017,49662
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2017,9257
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2017,48866
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2017,298836
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2017,139070
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2017,10297
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2017,20795
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2017,4970
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2017,5089
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2017,2471612
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2017,418433
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2017,0
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2017,4208753
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2017,508
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2017,1194
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2017,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2017,63971
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2017,0
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2017,4727294
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2017,1082923
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2017,1876212
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2017,30519
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2017,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2017,62272
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2017,81944
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2017,975992
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2017,7686691
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2017,2769202
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2017,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2017,485944
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2017,496746
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2017,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2017,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2018,177186273
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2018,155115499
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2018,1972944
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2018,20097830
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2018,14826143
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2018,11150517
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2018,262430
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2018,3413196
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2018,1638337
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2018,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2018,0
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2018,0
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2018,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2018,0
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2018,18218375
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2018,6526075
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2018,11692300
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2018,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2018,140472108
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2018,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2018,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2018,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2018,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2018,23572263
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2018,31246158
